Timestamp,ID,Day,Description,Duration,DurationAsString,Segments
20/05/2022 08:21:25,QNCD3NFtji,20220517-17:59:59,Other (unclassified fitness activity),3900000,01:05:00,4
20/05/2022 08:21:25,QNCD3NFtji,20220518-17:59:59,Walking,900000,00:15:00,3
20/05/2022 08:21:25,QNCD3NFtji,20220518-17:59:59,Other (unclassified fitness activity),1560000,00:26:00,2
20/05/2022 08:21:25,QNCD3NFtji,20220519-17:59:59,Unknown (unable to detect activity),82559000,22:55:59,7
20/05/2022 08:21:26,QNCD3NFtji,20220519-17:59:59,Walking,1020000,00:17:00,3
20/05/2022 08:21:26,QNCD3NFtji,20220519-17:59:59,Other (unclassified fitness activity),2820000,00:47:00,3
20/05/2022 16:00:03,ydun27JYqN,20220519-17:59:59,Unknown (unable to detect activity),75839000,21:03:59,12
20/05/2022 16:00:04,ydun27JYqN,20220519-17:59:59,Walking,6000000,01:40:00,6
20/05/2022 16:00:04,ydun27JYqN,20220519-17:59:59,Other (unclassified fitness activity),4560000,01:16:00,5
20/05/2022 16:00:12,MQuJSTvjwm,20220516-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
20/05/2022 16:00:12,MQuJSTvjwm,20220517-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
20/05/2022 16:00:12,MQuJSTvjwm,20220518-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
20/05/2022 16:00:15,WPooa9cRhe,20220519-17:59:59,Unknown (unable to detect activity),83952827,23:19:12,7
20/05/2022 16:00:15,WPooa9cRhe,20220519-17:59:59,Walking,898519,00:14:58,5
20/05/2022 16:00:16,WPooa9cRhe,20220519-17:59:59,In vehicle,1547653,00:25:47,3
20/05/2022 16:00:28,ZKzypbKq0X,20220517-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
20/05/2022 16:00:28,ZKzypbKq0X,20220513-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
20/05/2022 16:00:29,ZKzypbKq0X,20220516-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
20/05/2022 16:00:29,ZKzypbKq0X,20220515-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
20/05/2022 16:00:30,ZKzypbKq0X,20220519-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
20/05/2022 16:00:31,ZKzypbKq0X,20220518-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
20/05/2022 16:00:31,ZKzypbKq0X,20220514-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
20/05/2022 16:03:41,qpVAySE9Lx,20220519-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
20/05/2022 16:03:41,qpVAySE9Lx,20220518-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
20/05/2022 16:03:42,qpVAySE9Lx,20220519-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
20/05/2022 16:03:43,qpVAySE9Lx,20220518-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
20/05/2022 16:03:43,qpVAySE9Lx,20220519-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
20/05/2022 16:03:44,qpVAySE9Lx,20220518-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
20/05/2022 16:03:44,qpVAySE9Lx,20220519-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
20/05/2022 16:09:24,Vxsi0L570e,20220517-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
20/05/2022 16:09:25,Vxsi0L570e,20220519-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
20/05/2022 16:09:25,Vxsi0L570e,20220518-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
20/05/2022 19:00:08,MQuJSTvjwm,20220520-19:00:04,Unknown (unable to detect activity),86399000,23:59:59,1
20/05/2022 19:00:13,XoyogQMtou,20220520-18:59:24,Unknown (unable to detect activity),85974530,23:52:54,4
20/05/2022 19:00:14,XoyogQMtou,20220520-18:59:24,Walking,424469,00:07:04,5
20/05/2022 19:01:49,QNCD3NFtji,20220520-19:01:48,Unknown (unable to detect activity),80939000,22:28:59,7
20/05/2022 19:01:50,QNCD3NFtji,20220520-19:01:48,Walking,540000,00:09:00,2
20/05/2022 19:01:50,QNCD3NFtji,20220520-19:01:48,Other (unclassified fitness activity),4920000,01:22:00,4
20/05/2022 19:01:56,vCTkloMaa0,20220520-19:02:01,Unknown (unable to detect activity),78959000,21:55:59,9
20/05/2022 19:01:56,vCTkloMaa0,20220520-19:02:01,Other (unclassified fitness activity),5700000,01:35:00,4
20/05/2022 19:01:56,vCTkloMaa0,20220520-19:02:01,Walking,1740000,00:29:00,4
20/05/2022 19:03:08,ZKzypbKq0X,20220520-19:03:13,Unknown (unable to detect activity),86399000,23:59:59,1
20/05/2022 19:04:01,QNCD3NFtji,20220520-19:04:00,Unknown (unable to detect activity),80939000,22:28:59,7
20/05/2022 19:04:02,QNCD3NFtji,20220520-19:04:00,Walking,540000,00:09:00,2
20/05/2022 19:04:02,QNCD3NFtji,20220520-19:04:00,Other (unclassified fitness activity),4920000,01:22:00,4
20/05/2022 19:04:07,XoyogQMtou,20220520-19:04:05,Unknown (unable to detect activity),85974530,23:52:54,4
20/05/2022 19:04:08,XoyogQMtou,20220520-19:04:05,Walking,424469,00:07:04,5
20/05/2022 19:08:55,vCTkloMaa0,20220520-19:09:00,Unknown (unable to detect activity),78959000,21:55:59,9
20/05/2022 19:08:56,vCTkloMaa0,20220520-19:09:00,Other (unclassified fitness activity),5700000,01:35:00,4
20/05/2022 19:08:56,vCTkloMaa0,20220520-19:09:00,Walking,1740000,00:29:00,4
20/05/2022 19:09:39,MQuJSTvjwm,20220520-19:09:34,Unknown (unable to detect activity),86399000,23:59:59,1
20/05/2022 19:11:21,IzZzhqcNgb,20220520-19:11:20,Unknown (unable to detect activity),86399000,23:59:59,1
20/05/2022 19:11:43,XoyogQMtou,20220520-19:11:40,Unknown (unable to detect activity),85974530,23:52:54,4
20/05/2022 19:11:43,XoyogQMtou,20220520-19:11:40,Walking,424469,00:07:04,5
20/05/2022 19:13:12,D39iyp2dlm,20220520-19:10:12,Unknown (unable to detect activity),86399000,23:59:59,1
20/05/2022 19:15:49,qpVAySE9Lx,20220520-19:12:10,Unknown (unable to detect activity),86399000,23:59:59,1
20/05/2022 19:45:49,ydun27JYqN,20220520-19:45:53,Other (unclassified fitness activity),4620000,01:17:00,4
20/05/2022 19:45:49,ydun27JYqN,20220520-19:45:53,Unknown (unable to detect activity),76439000,21:13:59,15
20/05/2022 19:45:50,ydun27JYqN,20220520-19:45:53,Walking,5340000,01:29:00,11
21/05/2022 16:00:29,IzZzhqcNgb,20220519-17:59:59,Unknown (unable to detect activity),82919490,23:01:59,3
21/05/2022 16:00:29,IzZzhqcNgb,20220519-17:59:59,Other (unclassified fitness activity),2523910,00:42:03,1
21/05/2022 16:00:29,IzZzhqcNgb,20220519-17:59:59,Walking,955600,00:15:55,1
21/05/2022 16:00:58,XoyogQMtou,20220520-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
21/05/2022 16:03:41,Vxsi0L570e,20220519-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
21/05/2022 16:03:41,D39iyp2dlm,20220520-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
21/05/2022 16:03:41,Vxsi0L570e,20220520-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
21/05/2022 16:06:35,qpVAySE9Lx,20220520-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
21/05/2022 18:59:59,ZKzypbKq0X,20220521-19:00:02,Unknown (unable to detect activity),86399000,23:59:59,1
21/05/2022 19:00:35,WPooa9cRhe,20220521-19:00:33,Unknown (unable to detect activity),62658174,17:24:18,18
21/05/2022 19:00:35,WPooa9cRhe,20220521-19:00:33,Other (unclassified fitness activity),7500000,02:05:00,6
21/05/2022 19:00:36,WPooa9cRhe,20220521-19:00:33,Walking,6269380,01:44:29,21
21/05/2022 19:00:36,WPooa9cRhe,20220521-19:00:33,In vehicle,9970846,02:46:10,8
21/05/2022 19:04:21,vCTkloMaa0,20220521-19:04:26,Unknown (unable to detect activity),72179000,20:02:59,13
21/05/2022 19:04:21,vCTkloMaa0,20220521-19:04:26,Other (unclassified fitness activity),13140000,03:39:00,8
21/05/2022 19:04:22,vCTkloMaa0,20220521-19:04:26,Walking,1080000,00:18:00,4
21/05/2022 19:04:58,QNCD3NFtji,20220521-19:04:02,Unknown (unable to detect activity),86399000,23:59:59,1
21/05/2022 19:06:02,D39iyp2dlm,20220521-19:03:02,Unknown (unable to detect activity),86399000,23:59:59,1
21/05/2022 19:06:51,Vxsi0L570e,20220521-19:06:47,Unknown (unable to detect activity),86399000,23:59:59,1
21/05/2022 19:07:25,XoyogQMtou,20220521-19:06:35,Unknown (unable to detect activity),82984606,23:03:04,5
21/05/2022 19:07:26,XoyogQMtou,20220521-19:06:35,Walking,3414394,00:56:54,4
21/05/2022 19:07:55,ZKzypbKq0X,20220521-19:08:00,Unknown (unable to detect activity),86399000,23:59:59,1
21/05/2022 19:09:07,IzZzhqcNgb,20220521-19:09:06,Unknown (unable to detect activity),86399000,23:59:59,1
21/05/2022 19:12:55,MQuJSTvjwm,20220521-19:12:51,Unknown (unable to detect activity),86399000,23:59:59,1
21/05/2022 19:19:47,qpVAySE9Lx,20220521-19:16:08,Unknown (unable to detect activity),86399000,23:59:59,1
21/05/2022 19:23:22,D39iyp2dlm,20220521-19:20:22,Unknown (unable to detect activity),86399000,23:59:59,1
21/05/2022 19:27:12,WPooa9cRhe,20220521-19:27:10,Unknown (unable to detect activity),62658174,17:24:18,18
21/05/2022 19:27:12,WPooa9cRhe,20220521-19:27:10,Other (unclassified fitness activity),7500000,02:05:00,6
21/05/2022 19:27:13,WPooa9cRhe,20220521-19:27:10,Walking,6269380,01:44:29,21
21/05/2022 19:27:13,WPooa9cRhe,20220521-19:27:10,In vehicle,9970846,02:46:10,8
21/05/2022 19:34:14,ydun27JYqN,20220521-19:34:19,Unknown (unable to detect activity),67619000,18:46:59,22
21/05/2022 19:34:15,ydun27JYqN,20220521-19:34:19,Walking,7320000,02:02:00,14
21/05/2022 19:34:15,ydun27JYqN,20220521-19:34:19,Other (unclassified fitness activity),11460000,03:11:00,8
21/05/2022 22:52:59,Yd5AESq7VU,20220521-22:52:52,Unknown (unable to detect activity),66779000,18:32:59,28
21/05/2022 22:52:59,Yd5AESq7VU,20220521-22:52:52,Walking,7500000,02:05:00,18
21/05/2022 22:53:00,Yd5AESq7VU,20220521-22:52:52,Other (unclassified fitness activity),12120000,03:22:00,9
21/05/2022 22:53:02,Yd5AESq7VU,20220513-17:59:59,Unknown (unable to detect activity),63516278,17:38:36,21
21/05/2022 22:53:02,Yd5AESq7VU,20220513-17:59:59,Other (unclassified fitness activity),12840000,03:34:00,8
21/05/2022 22:53:03,Yd5AESq7VU,20220516-17:59:59,Unknown (unable to detect activity),79035207,21:57:15,16
21/05/2022 22:53:03,Yd5AESq7VU,20220513-17:59:59,In vehicle,480000,00:08:00,2
21/05/2022 22:53:03,Yd5AESq7VU,20220516-17:59:59,Walking,6403793,01:46:43,14
21/05/2022 22:53:03,Yd5AESq7VU,20220515-17:59:59,Unknown (unable to detect activity),72462605,20:07:42,22
21/05/2022 22:53:03,Yd5AESq7VU,20220513-17:59:59,Walking,9480000,02:38:00,13
21/05/2022 22:53:03,Yd5AESq7VU,20220516-17:59:59,Other (unclassified fitness activity),960000,00:16:00,1
21/05/2022 22:53:03,Yd5AESq7VU,20220513-17:59:59,Running,82722,00:01:22,1
21/05/2022 22:53:03,Yd5AESq7VU,20220515-17:59:59,Walking,11014527,03:03:34,20
21/05/2022 22:53:04,Yd5AESq7VU,20220517-17:59:59,Walking,17400000,04:50:00,28
21/05/2022 22:53:04,Yd5AESq7VU,20220515-17:59:59,In vehicle,401867,00:06:41,1
21/05/2022 22:53:04,Yd5AESq7VU,20220517-17:59:59,Unknown (unable to detect activity),62639000,17:23:59,31
21/05/2022 22:53:04,Yd5AESq7VU,20220515-17:59:59,Other (unclassified fitness activity),2520000,00:42:00,3
21/05/2022 22:53:04,Yd5AESq7VU,20220517-17:59:59,Other (unclassified fitness activity),5880000,01:38:00,6
21/05/2022 22:53:05,Yd5AESq7VU,20220517-17:59:59,In vehicle,480000,00:08:00,1
21/05/2022 22:53:06,Yd5AESq7VU,20220518-17:59:59,Walking,15480000,04:18:00,19
21/05/2022 22:53:07,Yd5AESq7VU,20220518-17:59:59,Unknown (unable to detect activity),65459000,18:10:59,24
21/05/2022 22:53:07,Yd5AESq7VU,20220519-17:59:59,Walking,6151449,01:42:31,16
21/05/2022 22:53:07,Yd5AESq7VU,20220518-17:59:59,Other (unclassified fitness activity),5460000,01:31:00,5
21/05/2022 22:53:07,Yd5AESq7VU,20220519-17:59:59,Unknown (unable to detect activity),74127551,20:35:27,21
21/05/2022 22:53:07,Yd5AESq7VU,20220520-17:59:59,Unknown (unable to detect activity),69736089,19:22:16,23
21/05/2022 22:53:07,Yd5AESq7VU,20220519-17:59:59,Other (unclassified fitness activity),6120000,01:42:00,6
21/05/2022 22:53:08,Yd5AESq7VU,20220520-17:59:59,Walking,10182911,02:49:42,18
21/05/2022 22:53:08,Yd5AESq7VU,20220520-17:59:59,Other (unclassified fitness activity),6480000,01:48:00,5
22/05/2022 14:19:46,WPooa9cRhe,20220519-17:59:59,Unknown (unable to detect activity),76859989,21:20:59,14
22/05/2022 14:19:46,WPooa9cRhe,20220519-17:59:59,Other (unclassified fitness activity),5280000,01:28:00,5
22/05/2022 14:19:46,WPooa9cRhe,20220519-17:59:59,Walking,3457045,00:57:37,11
22/05/2022 14:19:47,WPooa9cRhe,20220519-17:59:59,In vehicle,801966,00:13:21,2
22/05/2022 14:19:53,WPooa9cRhe,20220520-17:59:59,Unknown (unable to detect activity),71841493,19:57:21,14
22/05/2022 14:19:53,WPooa9cRhe,20220520-17:59:59,In vehicle,8410560,02:20:10,3
22/05/2022 14:19:53,WPooa9cRhe,20220520-17:59:59,Walking,3506946,00:58:26,10
22/05/2022 14:19:54,WPooa9cRhe,20220520-17:59:59,Other (unclassified fitness activity),2640000,00:44:00,2
22/05/2022 16:00:08,MQuJSTvjwm,20220518-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
22/05/2022 16:00:09,MQuJSTvjwm,20220520-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
22/05/2022 16:00:10,MQuJSTvjwm,20220517-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
22/05/2022 16:00:12,MQuJSTvjwm,20220521-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
22/05/2022 16:00:31,ZKzypbKq0X,20220516-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
22/05/2022 16:00:31,ZKzypbKq0X,20220514-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
22/05/2022 16:00:33,ZKzypbKq0X,20220518-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
22/05/2022 16:00:34,ZKzypbKq0X,20220517-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
22/05/2022 16:00:34,ZKzypbKq0X,20220519-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
22/05/2022 16:00:35,ZKzypbKq0X,20220520-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
22/05/2022 16:00:36,ZKzypbKq0X,20220521-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
22/05/2022 16:00:57,QNCD3NFtji,20220521-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
22/05/2022 16:03:08,D39iyp2dlm,20220520-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
22/05/2022 16:03:09,D39iyp2dlm,20220521-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
22/05/2022 16:03:44,qpVAySE9Lx,20220520-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
22/05/2022 16:03:44,qpVAySE9Lx,20220521-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
22/05/2022 16:10:52,Vxsi0L570e,20220521-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
22/05/2022 16:10:52,Vxsi0L570e,20220520-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
22/05/2022 16:10:53,Vxsi0L570e,20220519-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
22/05/2022 19:01:18,ydun27JYqN,20220522-19:01:22,Unknown (unable to detect activity),75419000,20:56:59,13
22/05/2022 19:01:18,ydun27JYqN,20220522-19:01:22,Other (unclassified fitness activity),7620000,02:07:00,5
22/05/2022 19:01:18,ydun27JYqN,20220522-19:01:22,Walking,3360000,00:56:00,7
22/05/2022 19:01:58,ZKzypbKq0X,20220522-19:01:57,Unknown (unable to detect activity),86399000,23:59:59,1
22/05/2022 19:02:01,ZKzypbKq0X,20220522-19:01:59,Unknown (unable to detect activity),86399000,23:59:59,1
22/05/2022 19:02:42,IzZzhqcNgb,20220522-19:02:43,Unknown (unable to detect activity),86399000,23:59:59,1
22/05/2022 19:04:24,IzZzhqcNgb,20220522-19:04:24,Unknown (unable to detect activity),86399000,23:59:59,1
22/05/2022 19:04:29,Vxsi0L570e,20220522-19:04:25,Unknown (unable to detect activity),86399000,23:59:59,1
22/05/2022 19:05:01,ZKzypbKq0X,20220522-19:04:59,Unknown (unable to detect activity),86399000,23:59:59,1
22/05/2022 19:08:52,vCTkloMaa0,20220522-19:08:56,Unknown (unable to detect activity),68519000,19:01:59,22
22/05/2022 19:08:52,vCTkloMaa0,20220522-19:08:56,Walking,3720000,01:02:00,10
22/05/2022 19:08:52,vCTkloMaa0,20220522-19:08:56,Other (unclassified fitness activity),14160000,03:56:00,11
22/05/2022 19:09:51,Vxsi0L570e,20220522-19:09:48,Unknown (unable to detect activity),86399000,23:59:59,1
22/05/2022 19:10:05,D39iyp2dlm,20220522-19:07:05,Unknown (unable to detect activity),86399000,23:59:59,1
22/05/2022 19:11:03,QNCD3NFtji,20220522-19:10:10,Unknown (unable to detect activity),86399000,23:59:59,1
22/05/2022 19:12:57,qpVAySE9Lx,20220522-19:09:17,Unknown (unable to detect activity),86399000,23:59:59,1
22/05/2022 19:20:17,XoyogQMtou,20220522-19:20:13,Unknown (unable to detect activity),84855401,23:34:15,3
22/05/2022 19:20:17,XoyogQMtou,20220522-19:20:13,Walking,1543598,00:25:43,3
22/05/2022 22:12:29,WjTSJGdBQj,20220510-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
22/05/2022 22:12:30,WjTSJGdBQj,20220522-22:12:28,Unknown (unable to detect activity),86399000,23:59:59,1
22/05/2022 22:12:31,WjTSJGdBQj,20220512-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
22/05/2022 22:12:31,WjTSJGdBQj,20220511-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
22/05/2022 22:12:32,WjTSJGdBQj,20220516-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
22/05/2022 22:12:33,WjTSJGdBQj,20220514-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
22/05/2022 22:12:33,WjTSJGdBQj,20220513-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
22/05/2022 22:12:34,WjTSJGdBQj,20220517-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
22/05/2022 22:12:35,WjTSJGdBQj,20220515-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
22/05/2022 22:12:36,WjTSJGdBQj,20220518-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
22/05/2022 22:12:36,WjTSJGdBQj,20220519-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
22/05/2022 22:12:37,WjTSJGdBQj,20220521-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
22/05/2022 22:12:38,WjTSJGdBQj,20220520-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
23/05/2022 15:35:55,WPooa9cRhe,20220522-17:59:59,In vehicle,3152756,00:52:32,4
23/05/2022 15:35:55,WPooa9cRhe,20220522-17:59:59,Other (unclassified fitness activity),4020000,01:07:00,4
23/05/2022 15:35:55,WPooa9cRhe,20220522-17:59:59,Unknown (unable to detect activity),72848401,20:14:08,17
23/05/2022 15:35:56,WPooa9cRhe,20220522-17:59:59,Walking,6137842,01:42:17,14
23/05/2022 15:35:56,WPooa9cRhe,20220522-17:59:59,Running,240000,00:04:00,1
23/05/2022 16:00:11,ZKzypbKq0X,20220522-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
23/05/2022 16:00:11,ZKzypbKq0X,20220519-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
23/05/2022 16:00:12,ZKzypbKq0X,20220521-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
23/05/2022 16:00:12,ZKzypbKq0X,20220520-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
23/05/2022 16:01:02,MQuJSTvjwm,20220522-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
23/05/2022 16:01:03,MQuJSTvjwm,20220520-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
23/05/2022 16:01:38,QNCD3NFtji,20220521-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
23/05/2022 16:01:39,QNCD3NFtji,20220522-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
23/05/2022 16:02:24,Yd5AESq7VU,20220522-17:59:59,Unknown (unable to detect activity),66966634,18:36:06,21
23/05/2022 16:02:24,Yd5AESq7VU,20220522-17:59:59,Walking,7782546,02:09:42,14
23/05/2022 16:02:25,Yd5AESq7VU,20220522-17:59:59,Other (unclassified fitness activity),7140000,01:59:00,5
23/05/2022 16:02:25,Yd5AESq7VU,20220513-17:59:59,Unknown (unable to detect activity),63516278,17:38:36,21
23/05/2022 16:02:25,Yd5AESq7VU,20220522-17:59:59,In vehicle,4509820,01:15:09,2
23/05/2022 16:02:25,Yd5AESq7VU,20220513-17:59:59,Other (unclassified fitness activity),12840000,03:34:00,8
23/05/2022 16:02:25,Yd5AESq7VU,20220513-17:59:59,In vehicle,480000,00:08:00,2
23/05/2022 16:02:26,Yd5AESq7VU,20220513-17:59:59,Walking,9480000,02:38:00,13
23/05/2022 16:02:26,Yd5AESq7VU,20220513-17:59:59,Running,82722,00:01:22,1
23/05/2022 16:04:29,qpVAySE9Lx,20220520-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
23/05/2022 16:04:29,qpVAySE9Lx,20220522-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
23/05/2022 16:04:30,qpVAySE9Lx,20220521-17:59:59,Unknown (unable to detect activity),86399000,23:59:59,1
